PULocationID,weather,season,time,pickup_area,duration
108,rainy,fall,day,not manhattan,2
108,rainy,summer,day,not manhattan,2
108,rainy,winter,day,not manhattan,1
108,sunny,fall,day,not manhattan,19
108,sunny,fall,night,not manhattan,4
108,sunny,spring,day,not manhattan,10
108,sunny,spring,night,not manhattan,4
108,sunny,summer,day,not manhattan,10
108,sunny,summer,night,not manhattan,7
108,sunny,winter,day,not manhattan,3
108,sunny,winter,night,not manhattan,2
109,rainy,winter,day,not manhattan,1
109,sunny,fall,night,not manhattan,2
109,sunny,summer,day,not manhattan,1
109,sunny,winter,day,not manhattan,1
111,rainy,spring,day,not manhattan,1
111,rainy,winter,day,not manhattan,3
111,sunny,fall,day,not manhattan,3
111,sunny,spring,day,not manhattan,6
111,sunny,spring,night,not manhattan,1
111,sunny,summer,day,not manhattan,3
111,sunny,summer,night,not manhattan,3
111,sunny,winter,day,not manhattan,3
112,rainy,fall,day,not manhattan,67
112,rainy,fall,night,not manhattan,104
112,rainy,spring,day,not manhattan,110
112,rainy,spring,night,not manhattan,122
112,rainy,summer,day,not manhattan,61
112,rainy,summer,night,not manhattan,58
112,rainy,winter,day,not manhattan,69
112,rainy,winter,night,not manhattan,61
112,sunny,fall,day,not manhattan,344
112,sunny,fall,night,not manhattan,672
112,sunny,spring,day,not manhattan,383
112,sunny,spring,night,not manhattan,691
112,sunny,summer,day,not manhattan,351
112,sunny,summer,night,not manhattan,701
112,sunny,winter,day,not manhattan,238
112,sunny,winter,night,not manhattan,413
113,rainy,fall,day,manhattan,15628
113,rainy,fall,night,manhattan,4550
113,rainy,spring,day,manhattan,18894
113,rainy,spring,night,manhattan,5874
113,rainy,summer,day,manhattan,12628
113,rainy,summer,night,manhattan,1890
113,rainy,winter,day,manhattan,15311
113,rainy,winter,night,manhattan,3374
113,sunny,fall,day,manhattan,78879
113,sunny,fall,night,manhattan,25837
113,sunny,spring,day,manhattan,85474
113,sunny,spring,night,manhattan,25188
113,sunny,summer,day,manhattan,78448
113,sunny,summer,night,manhattan,27123
113,sunny,winter,day,manhattan,71287
113,sunny,winter,night,manhattan,21127
114,rainy,fall,day,manhattan,9974
114,rainy,fall,night,manhattan,7396
114,rainy,spring,day,manhattan,13020
114,rainy,spring,night,manhattan,9902
114,rainy,summer,day,manhattan,8438
114,rainy,summer,night,manhattan,3487
114,rainy,winter,day,manhattan,9490
114,rainy,winter,night,manhattan,5938
114,sunny,fall,day,manhattan,51858
114,sunny,fall,night,manhattan,43958
114,sunny,spring,day,manhattan,55969
114,sunny,spring,night,manhattan,41973
114,sunny,summer,day,manhattan,52304
114,sunny,summer,night,manhattan,47385
114,sunny,winter,day,manhattan,45578
114,sunny,winter,night,manhattan,41585
115,rainy,spring,night,not manhattan,1
115,rainy,summer,night,not manhattan,1
115,rainy,winter,day,not manhattan,1
115,sunny,fall,day,not manhattan,2
115,sunny,fall,night,not manhattan,1
115,sunny,spring,day,not manhattan,1
115,sunny,spring,night,not manhattan,2
115,sunny,summer,day,not manhattan,4
115,sunny,summer,night,not manhattan,1
115,sunny,winter,day,not manhattan,2
116,rainy,fall,day,manhattan,961
116,rainy,fall,night,manhattan,181
116,rainy,spring,day,manhattan,1256
116,rainy,spring,night,manhattan,274
116,rainy,summer,day,manhattan,851
116,rainy,summer,night,manhattan,102
116,rainy,winter,day,manhattan,1088
116,rainy,winter,night,manhattan,175
116,sunny,fall,day,manhattan,4952
116,sunny,fall,night,manhattan,964
116,sunny,spring,day,manhattan,6140
116,sunny,spring,night,manhattan,1361
116,sunny,summer,day,manhattan,5233
116,sunny,summer,night,manhattan,1357
116,sunny,winter,day,manhattan,4863
116,sunny,winter,night,manhattan,966
117,rainy,fall,night,not manhattan,1
117,rainy,spring,day,not manhattan,4
117,rainy,summer,day,not manhattan,1
117,rainy,winter,day,not manhattan,1
117,rainy,winter,night,not manhattan,1
117,sunny,fall,day,not manhattan,4
117,sunny,fall,night,not manhattan,1
117,sunny,spring,day,not manhattan,6
117,sunny,spring,night,not manhattan,1
117,sunny,summer,day,not manhattan,8
117,sunny,winter,day,not manhattan,8
117,sunny,winter,night,not manhattan,1
118,rainy,fall,day,not manhattan,1
118,rainy,spring,day,not manhattan,2
118,rainy,summer,day,not manhattan,1
118,rainy,winter,day,not manhattan,2
118,sunny,fall,day,not manhattan,5
118,sunny,fall,night,not manhattan,1
118,sunny,spring,day,not manhattan,4
118,sunny,spring,night,not manhattan,3
118,sunny,summer,day,not manhattan,3
118,sunny,summer,night,not manhattan,9
118,sunny,winter,day,not manhattan,5
118,sunny,winter,night,not manhattan,1
119,rainy,fall,day,not manhattan,16
119,rainy,fall,night,not manhattan,7
119,rainy,spring,day,not manhattan,8
119,rainy,spring,night,not manhattan,5
119,rainy,summer,day,not manhattan,15
119,rainy,winter,day,not manhattan,18
119,rainy,winter,night,not manhattan,3
119,sunny,fall,day,not manhattan,69
119,sunny,fall,night,not manhattan,37
119,sunny,spring,day,not manhattan,83
119,sunny,spring,night,not manhattan,36
119,sunny,summer,day,not manhattan,89
119,sunny,summer,night,not manhattan,58
119,sunny,winter,day,not manhattan,72
119,sunny,winter,night,not manhattan,21
120,rainy,fall,day,manhattan,2
120,rainy,spring,day,manhattan,1
120,rainy,spring,night,manhattan,3
120,rainy,summer,day,manhattan,1
120,rainy,winter,day,manhattan,8
120,rainy,winter,night,manhattan,2
120,sunny,fall,day,manhattan,18
120,sunny,fall,night,manhattan,13
120,sunny,spring,day,manhattan,22
120,sunny,spring,night,manhattan,9
120,sunny,summer,day,manhattan,20
120,sunny,summer,night,manhattan,9
120,sunny,winter,day,manhattan,14
120,sunny,winter,night,manhattan,6
121,rainy,fall,day,not manhattan,3
121,rainy,spring,day,not manhattan,5
121,rainy,spring,night,not manhattan,1
121,rainy,summer,day,not manhattan,9
121,rainy,summer,night,not manhattan,1
121,rainy,winter,day,not manhattan,6
121,sunny,fall,day,not manhattan,26
121,sunny,fall,night,not manhattan,9
121,sunny,spring,day,not manhattan,27
121,sunny,spring,night,not manhattan,4
121,sunny,summer,day,not manhattan,38
121,sunny,summer,night,not manhattan,3
121,sunny,winter,day,not manhattan,28
121,sunny,winter,night,not manhattan,5
122,rainy,fall,day,not manhattan,1
122,rainy,winter,day,not manhattan,1
122,sunny,fall,day,not manhattan,7
122,sunny,fall,night,not manhattan,1
122,sunny,spring,day,not manhattan,7
122,sunny,summer,day,not manhattan,3
122,sunny,summer,night,not manhattan,2
122,sunny,winter,day,not manhattan,2
123,rainy,fall,day,not manhattan,3
123,rainy,fall,night,not manhattan,6
123,rainy,spring,day,not manhattan,4
123,rainy,summer,day,not manhattan,3
123,rainy,winter,day,not manhattan,1
123,sunny,fall,day,not manhattan,17
123,sunny,fall,night,not manhattan,9
123,sunny,spring,day,not manhattan,23
123,sunny,spring,night,not manhattan,4
123,sunny,summer,day,not manhattan,20
123,sunny,summer,night,not manhattan,12
123,sunny,winter,day,not manhattan,17
123,sunny,winter,night,not manhattan,5
124,rainy,fall,day,not manhattan,16
124,rainy,fall,night,not manhattan,5
124,rainy,spring,day,not manhattan,11
124,rainy,spring,night,not manhattan,2
124,rainy,summer,day,not manhattan,13
124,rainy,summer,night,not manhattan,2
124,rainy,winter,day,not manhattan,15
124,rainy,winter,night,not manhattan,2
124,sunny,fall,day,not manhattan,73
124,sunny,fall,night,not manhattan,13
124,sunny,spring,day,not manhattan,52
124,sunny,spring,night,not manhattan,14
124,sunny,summer,day,not manhattan,74
124,sunny,summer,night,not manhattan,20
124,sunny,winter,day,not manhattan,62
124,sunny,winter,night,not manhattan,10
125,rainy,fall,day,manhattan,5693
125,rainy,fall,night,manhattan,1959
125,rainy,spring,day,manhattan,6467
125,rainy,spring,night,manhattan,2782
125,rainy,summer,day,manhattan,4366
125,rainy,summer,night,manhattan,973
125,rainy,winter,day,manhattan,4693
125,rainy,winter,night,manhattan,1504
125,sunny,fall,day,manhattan,28479
125,sunny,fall,night,manhattan,12667
125,sunny,spring,day,manhattan,30053
125,sunny,spring,night,manhattan,13161
125,sunny,summer,day,manhattan,28309
125,sunny,summer,night,manhattan,13666
125,sunny,winter,day,manhattan,22581
125,sunny,winter,night,manhattan,10092
126,rainy,fall,day,not manhattan,4
126,rainy,fall,night,not manhattan,1
126,rainy,spring,day,not manhattan,1
126,rainy,spring,night,not manhattan,2
126,rainy,summer,day,not manhattan,5
126,rainy,winter,day,not manhattan,4
126,rainy,winter,night,not manhattan,1
126,sunny,fall,day,not manhattan,20
126,sunny,fall,night,not manhattan,11
126,sunny,spring,day,not manhattan,16
126,sunny,spring,night,not manhattan,21
126,sunny,summer,day,not manhattan,20
126,sunny,summer,night,not manhattan,16
126,sunny,winter,day,not manhattan,14
126,sunny,winter,night,not manhattan,5
127,rainy,fall,day,manhattan,38
127,rainy,fall,night,manhattan,7
127,rainy,spring,day,manhattan,50
127,rainy,spring,night,manhattan,13
127,rainy,summer,day,manhattan,41
127,rainy,summer,night,manhattan,9
127,rainy,winter,day,manhattan,49
127,rainy,winter,night,manhattan,13
127,sunny,fall,day,manhattan,160
127,sunny,fall,night,manhattan,73
127,sunny,spring,day,manhattan,250
127,sunny,spring,night,manhattan,86
127,sunny,summer,day,manhattan,186
127,sunny,summer,night,manhattan,82
127,sunny,winter,day,manhattan,172
127,sunny,winter,night,manhattan,51
128,rainy,spring,day,manhattan,5
128,rainy,spring,night,manhattan,2
128,rainy,summer,day,manhattan,4
128,rainy,winter,day,manhattan,2
128,rainy,winter,night,manhattan,1
128,sunny,fall,day,manhattan,28
128,sunny,fall,night,manhattan,6
128,sunny,spring,day,manhattan,27
128,sunny,spring,night,manhattan,4
128,sunny,summer,day,manhattan,27
128,sunny,summer,night,manhattan,3
128,sunny,winter,day,manhattan,11
128,sunny,winter,night,manhattan,1
129,rainy,fall,day,not manhattan,145
129,rainy,fall,night,not manhattan,66
129,rainy,spring,day,not manhattan,155
129,rainy,spring,night,not manhattan,76
129,rainy,summer,day,not manhattan,147
129,rainy,summer,night,not manhattan,43
129,rainy,winter,day,not manhattan,142
129,rainy,winter,night,not manhattan,55
129,sunny,fall,day,not manhattan,730
129,sunny,fall,night,not manhattan,353
129,sunny,spring,day,not manhattan,793
129,sunny,spring,night,not manhattan,378
129,sunny,summer,day,not manhattan,966
129,sunny,summer,night,not manhattan,407
129,sunny,winter,day,not manhattan,658
129,sunny,winter,night,not manhattan,381
130,rainy,fall,day,not manhattan,112
130,rainy,fall,night,not manhattan,38
130,rainy,spring,day,not manhattan,75
130,rainy,spring,night,not manhattan,18
130,rainy,summer,day,not manhattan,84
130,rainy,summer,night,not manhattan,22
130,rainy,winter,day,not manhattan,84
130,rainy,winter,night,not manhattan,21
130,sunny,fall,day,not manhattan,486
130,sunny,fall,night,not manhattan,170
130,sunny,spring,day,not manhattan,384
130,sunny,spring,night,not manhattan,105
130,sunny,summer,day,not manhattan,411
130,sunny,summer,night,not manhattan,204
130,sunny,winter,day,not manhattan,338
130,sunny,winter,night,not manhattan,126
131,rainy,fall,day,not manhattan,5
131,rainy,spring,day,not manhattan,3
131,rainy,spring,night,not manhattan,2
131,rainy,summer,day,not manhattan,2
131,rainy,winter,day,not manhattan,3
131,rainy,winter,night,not manhattan,1
131,sunny,fall,day,not manhattan,10
131,sunny,fall,night,not manhattan,6
131,sunny,spring,day,not manhattan,19
131,sunny,spring,night,not manhattan,6
131,sunny,summer,day,not manhattan,11
131,sunny,summer,night,not manhattan,6
131,sunny,winter,day,not manhattan,12
131,sunny,winter,night,not manhattan,8
132,rainy,fall,day,not manhattan,62547
132,rainy,fall,night,not manhattan,26377
132,rainy,spring,day,not manhattan,58153
132,rainy,spring,night,not manhattan,22920
132,rainy,summer,day,not manhattan,49501
132,rainy,summer,night,not manhattan,12898
132,rainy,winter,day,not manhattan,48385
132,rainy,winter,night,not manhattan,16438
132,sunny,fall,day,not manhattan,293321
132,sunny,fall,night,not manhattan,108128
132,sunny,spring,day,not manhattan,272101
132,sunny,spring,night,not manhattan,108261
132,sunny,summer,day,not manhattan,291175
132,sunny,summer,night,not manhattan,130432
132,sunny,winter,day,not manhattan,210893
132,sunny,winter,night,not manhattan,82980
133,rainy,fall,day,not manhattan,17
133,rainy,fall,night,not manhattan,5
133,rainy,spring,day,not manhattan,12
133,rainy,spring,night,not manhattan,2
133,rainy,summer,day,not manhattan,9
133,rainy,summer,night,not manhattan,3
133,rainy,winter,day,not manhattan,8
133,rainy,winter,night,not manhattan,5
133,sunny,fall,day,not manhattan,54
133,sunny,fall,night,not manhattan,17
133,sunny,spring,day,not manhattan,90
133,sunny,spring,night,not manhattan,32
133,sunny,summer,day,not manhattan,89
133,sunny,summer,night,not manhattan,35
133,sunny,winter,day,not manhattan,56
133,sunny,winter,night,not manhattan,27
134,rainy,fall,day,not manhattan,79
134,rainy,fall,night,not manhattan,11
134,rainy,spring,day,not manhattan,69
134,rainy,spring,night,not manhattan,14
134,rainy,summer,day,not manhattan,81
134,rainy,summer,night,not manhattan,7
134,rainy,winter,day,not manhattan,61
134,rainy,winter,night,not manhattan,4
134,sunny,fall,day,not manhattan,390
134,sunny,fall,night,not manhattan,53
134,sunny,spring,day,not manhattan,384
134,sunny,spring,night,not manhattan,40
134,sunny,summer,day,not manhattan,390
134,sunny,summer,night,not manhattan,66
134,sunny,winter,day,not manhattan,257
134,sunny,winter,night,not manhattan,39
135,rainy,fall,day,not manhattan,5
135,rainy,fall,night,not manhattan,1
135,rainy,spring,day,not manhattan,6
135,rainy,spring,night,not manhattan,5
135,rainy,summer,day,not manhattan,9
135,rainy,summer,night,not manhattan,1
135,rainy,winter,day,not manhattan,8
135,sunny,fall,day,not manhattan,40
135,sunny,fall,night,not manhattan,17
135,sunny,spring,day,not manhattan,39
135,sunny,spring,night,not manhattan,9
135,sunny,summer,day,not manhattan,47
135,sunny,summer,night,not manhattan,13
135,sunny,winter,day,not manhattan,26
135,sunny,winter,night,not manhattan,7
136,rainy,fall,day,not manhattan,10
136,rainy,fall,night,not manhattan,1
136,rainy,spring,day,not manhattan,7
136,rainy,spring,night,not manhattan,6
136,rainy,summer,day,not manhattan,5
136,rainy,summer,night,not manhattan,3
136,rainy,winter,day,not manhattan,17
136,rainy,winter,night,not manhattan,3
136,sunny,fall,day,not manhattan,29
136,sunny,fall,night,not manhattan,8
136,sunny,spring,day,not manhattan,31
136,sunny,spring,night,not manhattan,17
136,sunny,summer,day,not manhattan,25
136,sunny,summer,night,not manhattan,26
136,sunny,winter,day,not manhattan,52
136,sunny,winter,night,not manhattan,9
137,rainy,fall,day,manhattan,14542
137,rainy,fall,night,manhattan,3782
137,rainy,spring,day,manhattan,17628
137,rainy,spring,night,manhattan,4952
137,rainy,summer,day,manhattan,12032
137,rainy,summer,night,manhattan,1642
137,rainy,winter,day,manhattan,16295
137,rainy,winter,night,manhattan,3512
137,sunny,fall,day,manhattan,68604
137,sunny,fall,night,manhattan,21573
137,sunny,spring,day,manhattan,78009
137,sunny,spring,night,manhattan,22793
137,sunny,summer,day,manhattan,74462
137,sunny,summer,night,manhattan,24180
137,sunny,winter,day,manhattan,70491
137,sunny,winter,night,manhattan,20040
138,rainy,fall,day,not manhattan,37647
138,rainy,fall,night,not manhattan,11275
138,rainy,spring,day,not manhattan,38080
138,rainy,spring,night,not manhattan,10873
138,rainy,summer,day,not manhattan,29818
138,rainy,summer,night,not manhattan,5472
138,rainy,winter,day,not manhattan,30805
138,rainy,winter,night,not manhattan,7638
138,sunny,fall,day,not manhattan,187706
138,sunny,fall,night,not manhattan,44509
138,sunny,spring,day,not manhattan,192290
138,sunny,spring,night,not manhattan,50578
138,sunny,summer,day,not manhattan,175578
138,sunny,summer,night,not manhattan,49331
138,sunny,winter,day,not manhattan,145217
138,sunny,winter,night,not manhattan,37590
139,rainy,fall,day,not manhattan,4
139,rainy,spring,day,not manhattan,3
139,rainy,spring,night,not manhattan,1
139,rainy,summer,day,not manhattan,4
139,rainy,winter,day,not manhattan,3
139,rainy,winter,night,not manhattan,1
139,sunny,fall,day,not manhattan,14
139,sunny,fall,night,not manhattan,4
139,sunny,spring,day,not manhattan,25
139,sunny,spring,night,not manhattan,7
139,sunny,summer,day,not manhattan,20
139,sunny,summer,night,not manhattan,4
139,sunny,winter,day,not manhattan,10
140,rainy,fall,day,manhattan,29041
140,rainy,fall,night,manhattan,2933
140,rainy,spring,day,manhattan,32011
140,rainy,spring,night,manhattan,3496
140,rainy,summer,day,manhattan,23756
140,rainy,summer,night,manhattan,1244
140,rainy,winter,day,manhattan,30025
140,rainy,winter,night,manhattan,2624
140,sunny,fall,day,manhattan,138749
140,sunny,fall,night,manhattan,15483
140,sunny,spring,day,manhattan,153811
140,sunny,spring,night,manhattan,15256
140,sunny,summer,day,manhattan,140864
140,sunny,summer,night,manhattan,15773
140,sunny,winter,day,manhattan,137633
140,sunny,winter,night,manhattan,13994
141,rainy,fall,day,manhattan,33140
141,rainy,fall,night,manhattan,6904
141,rainy,spring,day,manhattan,40640
141,rainy,spring,night,manhattan,9106
141,rainy,summer,day,manhattan,26672
141,rainy,summer,night,manhattan,3057
141,rainy,winter,day,manhattan,35687
141,rainy,winter,night,manhattan,6109
141,sunny,fall,day,manhattan,162197
141,sunny,fall,night,manhattan,38352
141,sunny,spring,day,manhattan,176789
141,sunny,spring,night,manhattan,41220
141,sunny,summer,day,manhattan,163288
141,sunny,summer,night,manhattan,42328
141,sunny,winter,day,manhattan,162316
141,sunny,winter,night,manhattan,34662
142,rainy,fall,day,manhattan,42496
142,rainy,fall,night,manhattan,11268
142,rainy,spring,day,manhattan,50439
142,rainy,spring,night,manhattan,14036
142,rainy,summer,day,manhattan,33047
142,rainy,summer,night,manhattan,3457
142,rainy,winter,day,manhattan,42137
142,rainy,winter,night,manhattan,9314
142,sunny,fall,day,manhattan,204518
142,sunny,fall,night,manhattan,61086
142,sunny,spring,day,manhattan,217544
142,sunny,spring,night,manhattan,60074
142,sunny,summer,day,manhattan,198356
142,sunny,summer,night,manhattan,56404
142,sunny,winter,day,manhattan,185452
142,sunny,winter,night,manhattan,50609
143,rainy,fall,day,manhattan,16523
143,rainy,fall,night,manhattan,1803
143,rainy,spring,day,manhattan,19909
143,rainy,spring,night,manhattan,2482
143,rainy,summer,day,manhattan,13092
143,rainy,summer,night,manhattan,773
143,rainy,winter,day,manhattan,17326
143,rainy,winter,night,manhattan,1607
143,sunny,fall,day,manhattan,80149
143,sunny,fall,night,manhattan,10100
143,sunny,spring,day,manhattan,92130
143,sunny,spring,night,manhattan,10938
143,sunny,summer,day,manhattan,76723
143,sunny,summer,night,manhattan,11734
143,sunny,winter,day,manhattan,77147
143,sunny,winter,night,manhattan,8528
144,rainy,fall,day,manhattan,7679
144,rainy,fall,night,manhattan,3678
144,rainy,spring,day,manhattan,10687
144,rainy,spring,night,manhattan,5166
144,rainy,summer,day,manhattan,7359
144,rainy,summer,night,manhattan,1670
144,rainy,winter,day,manhattan,7592
144,rainy,winter,night,manhattan,2869
144,sunny,fall,day,manhattan,39948
144,sunny,fall,night,manhattan,23552
144,sunny,spring,day,manhattan,45364
144,sunny,spring,night,manhattan,23086
144,sunny,summer,day,manhattan,44760
144,sunny,summer,night,manhattan,23904
144,sunny,winter,day,manhattan,36451
144,sunny,winter,night,manhattan,18880
145,rainy,fall,day,not manhattan,523
145,rainy,fall,night,not manhattan,169
145,rainy,spring,day,not manhattan,549
145,rainy,spring,night,not manhattan,218
145,rainy,summer,day,not manhattan,403
145,rainy,summer,night,not manhattan,80
145,rainy,winter,day,not manhattan,346
145,rainy,winter,night,not manhattan,95
145,sunny,fall,day,not manhattan,2357
145,sunny,fall,night,not manhattan,909
145,sunny,spring,day,not manhattan,2285
145,sunny,spring,night,not manhattan,1070
145,sunny,summer,day,not manhattan,2351
145,sunny,summer,night,not manhattan,1132
145,sunny,winter,day,not manhattan,1446
145,sunny,winter,night,not manhattan,604
146,rainy,fall,day,not manhattan,557
146,rainy,fall,night,not manhattan,173
146,rainy,spring,day,not manhattan,764
146,rainy,spring,night,not manhattan,184
146,rainy,summer,day,not manhattan,485
146,rainy,summer,night,not manhattan,106
146,rainy,winter,day,not manhattan,543
146,rainy,winter,night,not manhattan,124
146,sunny,fall,day,not manhattan,2955
146,sunny,fall,night,not manhattan,936
146,sunny,spring,day,not manhattan,3335
146,sunny,spring,night,not manhattan,967
146,sunny,summer,day,not manhattan,3351
146,sunny,summer,night,not manhattan,1053
146,sunny,winter,day,not manhattan,2608
146,sunny,winter,night,not manhattan,685
147,rainy,fall,day,not manhattan,5
147,rainy,fall,night,not manhattan,1
147,rainy,spring,day,not manhattan,9
147,rainy,summer,day,not manhattan,3
147,rainy,summer,night,not manhattan,3
147,rainy,winter,day,not manhattan,7
147,rainy,winter,night,not manhattan,2
147,sunny,fall,day,not manhattan,20
147,sunny,fall,night,not manhattan,9
147,sunny,spring,day,not manhattan,20
147,sunny,spring,night,not manhattan,7
147,sunny,summer,day,not manhattan,15
147,sunny,summer,night,not manhattan,10
147,sunny,winter,day,not manhattan,17
147,sunny,winter,night,not manhattan,4
148,rainy,fall,day,manhattan,6066
148,rainy,fall,night,manhattan,7427
148,rainy,spring,day,manhattan,8469
148,rainy,spring,night,manhattan,10420
148,rainy,summer,day,manhattan,4730
148,rainy,summer,night,manhattan,3501
148,rainy,winter,day,manhattan,5736
148,rainy,winter,night,manhattan,5377
148,sunny,fall,day,manhattan,30864
148,sunny,fall,night,manhattan,48490
148,sunny,spring,day,manhattan,32448
148,sunny,spring,night,manhattan,45929
148,sunny,summer,day,manhattan,30895
148,sunny,summer,night,manhattan,52618
148,sunny,winter,day,manhattan,25307
148,sunny,winter,night,manhattan,41404
149,rainy,fall,day,not manhattan,3
149,rainy,fall,night,not manhattan,1
149,rainy,spring,day,not manhattan,3
149,rainy,summer,day,not manhattan,2
149,rainy,winter,day,not manhattan,4
149,sunny,fall,day,not manhattan,13
149,sunny,fall,night,not manhattan,4
149,sunny,spring,day,not manhattan,9
149,sunny,spring,night,not manhattan,4
149,sunny,summer,day,not manhattan,5
149,sunny,summer,night,not manhattan,2
149,sunny,winter,day,not manhattan,11
150,rainy,fall,day,not manhattan,1
150,rainy,fall,night,not manhattan,1
150,rainy,spring,day,not manhattan,3
150,rainy,spring,night,not manhattan,1
150,rainy,summer,day,not manhattan,2
150,rainy,winter,day,not manhattan,4
150,rainy,winter,night,not manhattan,1
150,sunny,fall,day,not manhattan,20
150,sunny,fall,night,not manhattan,11
150,sunny,spring,day,not manhattan,14
150,sunny,spring,night,not manhattan,3
150,sunny,summer,day,not manhattan,14
150,sunny,summer,night,not manhattan,5
150,sunny,winter,day,not manhattan,15
150,sunny,winter,night,not manhattan,6
151,rainy,fall,day,manhattan,12254
151,rainy,fall,night,manhattan,1260
151,rainy,spring,day,manhattan,15572
151,rainy,spring,night,manhattan,1719
151,rainy,summer,day,manhattan,10304
151,rainy,summer,night,manhattan,589
151,rainy,winter,day,manhattan,13280
151,rainy,winter,night,manhattan,1107
151,sunny,fall,day,manhattan,62419
151,sunny,fall,night,manhattan,7053
151,sunny,spring,day,manhattan,70432
151,sunny,spring,night,manhattan,7642
151,sunny,summer,day,manhattan,61286
151,sunny,summer,night,manhattan,8309
151,sunny,winter,day,manhattan,60364
151,sunny,winter,night,manhattan,6332
152,rainy,fall,day,manhattan,980
152,rainy,fall,night,manhattan,170
152,rainy,spring,day,manhattan,1227
152,rainy,spring,night,manhattan,263
152,rainy,summer,day,manhattan,759
152,rainy,summer,night,manhattan,101
152,rainy,winter,day,manhattan,995
152,rainy,winter,night,manhattan,151
152,sunny,fall,day,manhattan,4804
152,sunny,fall,night,manhattan,937
152,sunny,spring,day,manhattan,5863
152,sunny,spring,night,manhattan,1199
152,sunny,summer,day,manhattan,4624
152,sunny,summer,night,manhattan,1287
152,sunny,winter,day,manhattan,4597
152,sunny,winter,night,manhattan,903
153,rainy,fall,day,manhattan,1
153,rainy,fall,night,manhattan,1
153,rainy,spring,day,manhattan,6
153,rainy,spring,night,manhattan,3
153,rainy,summer,day,manhattan,6
153,rainy,winter,day,manhattan,3
153,rainy,winter,night,manhattan,1
153,sunny,fall,day,manhattan,24
153,sunny,fall,night,manhattan,2
153,sunny,spring,day,manhattan,14
153,sunny,spring,night,manhattan,4
153,sunny,summer,day,manhattan,27
153,sunny,summer,night,manhattan,7
153,sunny,winter,day,manhattan,23
153,sunny,winter,night,manhattan,5
154,rainy,fall,day,not manhattan,9
154,rainy,fall,night,not manhattan,2
154,rainy,spring,day,not manhattan,2
154,rainy,summer,day,not manhattan,8
154,rainy,summer,night,not manhattan,2
154,rainy,winter,day,not manhattan,7
154,rainy,winter,night,not manhattan,1
154,sunny,fall,day,not manhattan,80
154,sunny,fall,night,not manhattan,15
154,sunny,spring,day,not manhattan,10
154,sunny,spring,night,not manhattan,3
154,sunny,summer,day,not manhattan,42
154,sunny,summer,night,not manhattan,6
154,sunny,winter,day,not manhattan,29
154,sunny,winter,night,not manhattan,12
155,rainy,fall,day,not manhattan,8
155,rainy,fall,night,not manhattan,5
155,rainy,spring,day,not manhattan,5
155,rainy,summer,day,not manhattan,3
155,rainy,summer,night,not manhattan,1
155,rainy,winter,day,not manhattan,7
155,rainy,winter,night,not manhattan,2
155,sunny,fall,day,not manhattan,49
155,sunny,fall,night,not manhattan,15
155,sunny,spring,day,not manhattan,16
155,sunny,spring,night,not manhattan,4
155,sunny,summer,day,not manhattan,32
155,sunny,summer,night,not manhattan,11
155,sunny,winter,day,not manhattan,38
155,sunny,winter,night,not manhattan,12
156,rainy,fall,day,not manhattan,1
156,rainy,fall,night,not manhattan,1
156,rainy,spring,day,not manhattan,1
156,sunny,fall,day,not manhattan,1
156,sunny,summer,day,not manhattan,3
156,sunny,summer,night,not manhattan,2
157,rainy,fall,day,not manhattan,77
157,rainy,fall,night,not manhattan,28
157,rainy,spring,day,not manhattan,49
157,rainy,spring,night,not manhattan,10
157,rainy,summer,day,not manhattan,58
157,rainy,summer,night,not manhattan,13
157,rainy,winter,day,not manhattan,52
157,rainy,winter,night,not manhattan,12
157,sunny,fall,day,not manhattan,406
157,sunny,fall,night,not manhattan,153
157,sunny,spring,day,not manhattan,266
157,sunny,spring,night,not manhattan,113
157,sunny,summer,day,not manhattan,335
157,sunny,summer,night,not manhattan,109
157,sunny,winter,day,not manhattan,221
157,sunny,winter,night,not manhattan,95
158,rainy,fall,day,manhattan,7563
158,rainy,fall,night,manhattan,3603
158,rainy,spring,day,manhattan,9381
158,rainy,spring,night,manhattan,4614
158,rainy,summer,day,manhattan,5913
158,rainy,summer,night,manhattan,1775
158,rainy,winter,day,manhattan,6708
158,rainy,winter,night,manhattan,2632
158,sunny,fall,day,manhattan,39452
158,sunny,fall,night,manhattan,22663
158,sunny,spring,day,manhattan,40534
158,sunny,spring,night,manhattan,19735
158,sunny,summer,day,manhattan,38088
158,sunny,summer,night,manhattan,25622
158,sunny,winter,day,manhattan,30858
158,sunny,winter,night,manhattan,18272
159,rainy,fall,day,not manhattan,27
159,rainy,fall,night,not manhattan,8
159,rainy,spring,day,not manhattan,38
159,rainy,spring,night,not manhattan,13
159,rainy,summer,day,not manhattan,36
159,rainy,summer,night,not manhattan,6
159,rainy,winter,day,not manhattan,28
159,rainy,winter,night,not manhattan,1
159,sunny,fall,day,not manhattan,112
159,sunny,fall,night,not manhattan,46
159,sunny,spring,day,not manhattan,206
159,sunny,spring,night,not manhattan,57
159,sunny,summer,day,not manhattan,203
159,sunny,summer,night,not manhattan,64
159,sunny,winter,day,not manhattan,164
159,sunny,winter,night,not manhattan,42
160,rainy,fall,day,not manhattan,15
160,rainy,fall,night,not manhattan,5
160,rainy,spring,day,not manhattan,18
160,rainy,spring,night,not manhattan,2
160,rainy,summer,day,not manhattan,17
